Name	Label	Question	Type	Var
V3R10C7	Centros Regionales de Productividad Asistencia técnica y Consultoría	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R10C8	Centros Regionales de Productividad Ingeniería y diseño industrial	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R10C9	Centros Regionales de Productividad Formacion y Capacitación Especializada	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C1	Organizaciones Internacionales	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1 NO=2	i	sino
V3R11C2	Organizaciones Internacionales Investigación y Desarrollo (I+D)	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C3	Organizaciones Internacionales Adquisición de maquinaria y equipo	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C4	Organizaciones Internacionales Tecnologías de información y telecomunicaciones	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C5	Organizaciones Internacionales Mercadeo de Innovaciones	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C6	Organizaciones Internacionales Transferencia de Tecnología	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C7	Organizaciones Internacionales Asistencia técnica y Consultoría	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C8	Organizaciones Internacionales Ingeniería y diseño industrial	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
V3R11C9	Organizaciones Internacionales Formacion y Capacitación Especializada	En el período 2010 - 2011, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación.  SI=1	i	sino
VI1R1C1	Patentes de Invención	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente. SI=1 NO=2	i	sino
VI1R1C2	Patentes de Invención Número de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI1R2C1	Patente de Modelo de Utilidad Sí, No	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente. SI=1 NO=2	i	sino
VI1R2C2	Patente de Modelo de Utilidad Número de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI1R3C1	Derecho de Autor	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente. SI=1 NO=2	i	sino
VI1R3C2	Derecho de Autor Número de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI1R4C1	Registros de Software	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente. SI=1 NO=2	i	sino
VI1R4C2	Registros de Software Número de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI1R5C1	Registro de Diseños Industriales	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente. SI=1 NO=2	i	sino
VI1R5C2	Registro de Diseños Industriales Número de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI1R6C1	Registro de Marcas y otros signos distintivos	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente. SI=1 NO=2	i	sino
VI1R6C2	Registro de Marcas y otros signos distintivos Número de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI1R7C1	Certificados de Obtentor de Variedades Vegetales	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente. SI=1 NO=2	i	sino
VI1R7C2	Certificados de Obtentor de Variedades Vegetales Número de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI1R8C2	Total de registros de propiedad intelectual vigentes a diciembre 2011 Total de registros vigentes a diciembre de 2011	Para cada uno de los siguientes métodos de protección, indique si su empresa es titular de derechos de propiedad intelectual vigentes a diciembre de 2011, y especifique el número de registros correspondiente.	i	num
VI2R1C1	Patentes de Invención Sí, No	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.  SI=1 NO=2	i	sino
VI2R1C2	Patentes de Invención Número de registros obtenidos en 2010-2011	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.	i	num
VI2R2C1	Patentes de Modelos de Utilidad	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.  SI=1 NO=2	i	sino
VI2R2C2	Patentes de Modelos de Utilidad Número de registros obtenidos en 2010-2011	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.	i	num
VI2R3C1	Derecho de Autor	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.  SI=1 NO=2	i	sino
VI2R3C2	Derecho de Autor Número de registros obtenidos en 2010-2011	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.	i	num
VI2R4C1	Registros de Software	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.  SI=1 NO=2	i	sino
VI2R4C2	Registros de Software Número de registros obtenidos en 2010-2011	indique cuáles de los siguientes métodos fueron obtenidos por su empresa durante el periodo 2010 - 2011, para proteger los servicios o bienes nuevos o significativamente mejorados, procesos nuevos o significativamente mejorados, métodos organizativos nuevos, o técnicas de comercialización nuevas.	i	num
