Name	Label	Question	Type
V3R3C9	Clientes Asistencia técnica y Consultoría	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R3C10	Clientes Ingeniería y diseño industrial	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R3C11	Clientes Formacion y Capacitación Especializada	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C1	Competidores	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1 NO=2	i
V3R4C2	Competidores Socio Nacional	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C3	Competidores Socio Extranjero	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C4	Competidores Investigación y Desarrollo (I+D)	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C5	Competidores Adquisición de maquinaria y equipo	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C6	Competidores Tecnologías de información y telecomunicaciones	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C7	Competidores Mercadotecnia	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C8	Competidores Transferencia de Tecnología	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C9	Competidores Asistencia técnica y Consultoría	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C10	Competidores Ingeniería y diseño industrial	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R4C11	Competidores Formacion y Capacitación Especializada	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C1	Consultores	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1 NO=2	i
V3R5C2	Consultores Socio Nacional	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C3	Consultores Socio Extranjero	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C4	Consultores Investigación y Desarrollo (I+D)	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C5	Consultores Adquisición de maquinaria y equipo	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C6	Consultores Tecnologías de información y telecomunicaciones	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C7	Consultores Mercadotecnia	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C8	Consultores Transferencia de Tecnología	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C9	Consultores Asistencia técnica y Consultoría	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C10	Consultores Ingeniería y diseño industrial	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R5C11	Consultores Formacion y Capacitación Especializada	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R6C1	Universidades	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1 NO=2	i
V3R6C2	Universidades Socio Nacional	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R6C3	Universidades Socio Extranjero	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R6C4	Universidades Investigación y Desarrollo (I+D)	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R6C5	Universidades Adquisición de maquinaria y equipo	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R6C6	Universidades Tecnologías de información y telecomunicaciones	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
V3R6C7	Universidades Mercadotecnia	En el período 2014 - 2015, ¿Su empresa cooperó con alguno de los siguientes tipos de socios para la realización de actividades científicas, tecnológicas y de innovación?. Si su respuesta es afirmativa, señale el objetivo de la cooperación. SI=1	i
